, 
视图对齐模式,View Align Mode
视图对准,View Align Snap
将视图锁定到最近的正射影像。注意：没有切换--只是将视图旋转回透视。,Snap view to nearest Orthographic. Note: No toggle - just rotate view back to perspective
选定。活动面或3个顶点或2条边（或在对象模式下。物体模式：Obj,Selected: Active Face OR 3 Vertices OR 2 Edges (or in Object-mode: Obj
获取和设置视图位置,Get & Set Viewpos
视图位置,Viewpos
"存储和使用视口位置（persp/ortho, loc, rot）。","Store & Use Viewport Placement (persp/ortho, loc, rot)"
循环查看书签,Cycle View Bookmarks
循环存储的视口书签,Cycle stored Viewport Bookmarks
捕捉视图到最近的正射影像。注意：没有切换--只是将视图旋转到透视。,Snap view to nearest Orthographic. Note: No toggle - just rotate view to perspective
VP步骤旋转,VP Step Rotate
基于作业视窗的视平面，旋转物件或所选元素的角度（仅限全局）,"Rotate object or selected elements given angle, based on viewport viewplane (Global Only)"
零刻度,ZeroScale
即时将选定的元素零比例化为A。垂直或水平屏幕全局轴（派）。,Instantly zero-scales selected elements to A: Vertical or Horisontal screen global axis (pie)
定向,Orientation
书签,Bookmarks
SnapCombo名称,SnapCombo Names
捕捉组合,Snapping Combos
O&P组合,O&P Combos
OPC 1,OPC 1
OPC1 对象模式,OPC1 Object Mode
东方,Orient
枢轴,Pivot
OPC1编辑模式,OPC1 Edit Mode
OPC2,OPC 2
OPC2对象模式,OPC2 Object Mode
OPC2编辑模式,OPC2 Edit Mode
OPC3,OPC 3
OPC3 对象模式,OPC3 Object Mode
OPC3编辑模式,OPC3 Edit Mode
OPC4,OPC 4
OPC4对象模式,OPC4 Object Mode
OPC4编辑模式,OPC4 Edit Mode
OPC5,OPC 5
OPC5 对象模式,OPC5 Object Mode
OPC5编辑模式,OPC5 Edit Mode
OPC6,OPC 6
OPC6 对象模式,OPC6 Object Mode
OPC6编辑模式,OPC6 Edit Mode
清理工具,Clean-Up Tools
宏观网格清理,Macro Mesh Clean
选择,Select
清理,Clean
清理,Purge
网格,Mesh
材料,Material
纹理,Texture
图像,Image
清除所有无用的数据,Purge All Orphaned Data
选择工具,Selection Tools
通过垂直计数选择元素。,Select Elements by Vert Count:
0,0
5+,5+
所有重要的清理操作只需一次点击。Select or Clean.n,All the important cleaning operations in one click. Select or Clean.\n
Purge specific unused data blocks\n,Purge specific unused data blocks\n
上下文工具,Context Tools
K/F,K/F
TT,TT
H,H
+,+
 C.选择选项。, C.Select Options:
FH,FH
B,B
三连击旋转,Triple Connect Spin
垂直模式。Vertex Bevel Tool（顶点斜面工具）/nEdge Mode（边缘模式）。Edge Bevel Tool\nFace Mode （边缘斜面工具）。嵌入面工具,Vert Mode: Vertex Bevel Tool\nEdge Mode: Edge Bevel Tool\nFace Mode: Inset Faces Tool
垂直模式。Vertex Extrude（顶点挤压）/nEdge（边缘）模式。Edge Extrude\nFace Mode（边缘挤压）。面部挤出法线（区域）,Vert Mode: Vertex Extrude\nEdge Mode: Edge Extrude\nFace Mode: Face Extrude Normal (Region)
通过选择模式（顶点、边缘、面或物体）删除选择。,"Deletes selection by selection mode (VERTEX, EDGE, FACE or OBJECT)"
直接循环剪切和滑动,Direct Loop Cut & Slide
直接插入顶点,Direct Insert Vertex
直接插入顶点和滑动,Direct Insert Vertex & Slide
复制,Duplication
剪切+,Cut+
复制+,Copy+
粘贴+,Paste+
提取和编辑,Extract&Edit
复制项目,DupeItemize
鼠标镜像,MouseMirror
鼠标翻转,MouseFlip
合适的边缘,FitPrim
拟合立方体,FitPrim Cube
拟合圆柱体,FitPrim Cylinder
拟合平面,FitPrim Plane
适合于球体,FitPrim Sphere
FitPrim四球体,FitPrim QuadSphere
选项,Options
没有单位大小,No-sel Unit Size
圆柱体 默认侧边。,Cylinder Default Sides:
模态圆柱体,Modal Cylinder
球体部分,Sphere Segments
球体环,Sphere Rings
四维球体分割,QuadSphere Div
选择结果 (编辑网格),Select Result (Edit Mesh)
确定材料,ID Materials
应用,Apply
设置名称,Set Name
设置颜色,Set Color
矢量4颜色--夹住R、G和B，但不夹住Alpha。,"Vector4 Color - clamps R,G & B but not Alpha"
m_id,m_id
材料,MATERIAL
主要的,Main
获取和设置编辑,Get&SetEdit
语法,GSExt
获取和设置材料,Get&Set Material
快速测量,QuickMeasure
计量方式,QMF
按距离的局部模式,Local Mode by Distance
根据与所选物体的距离，将物体纳入本地模式中,Include objects in Local Mode by distance to selected object
仅限相同类型,Same Type Only
反转范围,Invert Range
框架视图,Frame View
本地归零,Zero Local
暂时存储和归零Loc+Rot，并设置本地视图。,Temporarily stores & zeroes Loc+Rot & sets Local View. 
建模,Modeling
平坦/光滑切换,Flat/Smooth Toggle
地面或中心,Ground or Center
BBox,BBox
凸面体,Convex Hull
零刻度到光标,ZeroScale to Cursor
QScale,QScale
U,U
从面的比例,Scale From Face
通过所选面的尺寸（面积）差异来缩放所选对象，以匹配最后选定的对象。,Scales selected object(s) by the size(area) difference of selected faces to match last selected
显示切割器修改器,Show Cutter Modifier
将使用切割器的对象（在布尔型修改器中）设置为活动的+n,Sets object using cutter (in boolean modifier) as active +\n
修改器,MODIFIER
模式,Modes
设置元素模式--直接进入选择模式，也可以从对象模式中选择。,"Sets Element Mode - Direct to selection mode, also from Object Mode"
空间切换。在所选对象的编辑和对象模式之间进行切换 （n,Space Toggle: Toggle between Edit and Object modes on selected object\n
 MC1, MC1
 MC2, MC2
 MC3, MC3
 MC4, MC4
 MC5, MC5
 MC6, MC6
 MC7, MC7
 MC8, MC8
手动重命名,Manual Rename
馅饼菜单,Pie Menus
VIEW3D_MT_ke_pie_snapping,VIEW3D_MT_ke_pie_snapping
keSnapping 不适用,keSnapping N/A
柯式旋转,keStepRotate
VIEW3D_MT_ke_pie_step_rotate,VIEW3D_MT_ke_pie_step_rotate
keStepRotate 不适用,keStepRotate N/A
VIEW3D_MT_ke_pie_fit2grid,VIEW3D_MT_ke_pie_fit2grid
F2G 微型,F2G Micro
VIEW3D_MT_ke_pie_fit2grid_micro,VIEW3D_MT_ke_pie_fit2grid_micro
keFit2Grid 不适用,keFit2Grid N/A
VIEW3D_MT_ke_pie_orientpivot,VIEW3D_MT_ke_pie_orientpivot
keOrientPivot 不适用,keOrientPivot N/A
VIEW3D_MT_KE_PIE_overlays,VIEW3D_MT_ke_pie_overlays
VIEW3D_MT_ke_pie_align,VIEW3D_MT_ke_pie_align
不适用,keSnapAlign N/A
科幻片,keFitPrim
VIEW3D_MT_ke_pie_fitprim,VIEW3D_MT_ke_pie_fitprim
+添加,+Add
VIEW3D_MT_ke_pie_fitprim_add,VIEW3D_MT_ke_pie_fitprim_add
keFitPrim 不适用,keFitPrim N/A
查看3D_MT_ke_pie_subd,VIEW3D_MT_ke_pie_subd
VIEW3D_MT_PIE_ke_materials,VIEW3D_MT_PIE_ke_materials
keMaterials 不适用,keMaterials N/A
视图和光标书签,View&CursorBookmarks
VIEW3D_MT_ke_pie_vcbookmarks,VIEW3D_MT_ke_pie_vcbookmarks
查看和光标书签 不适用,View&CursorBookmarks N/A
VIEW3D_MT_ke_pie_multicut,VIEW3D_MT_ke_pie_multicut
keMultiCut 不适用,keMultiCut N/A
科米斯克,keMisc
VIEW3D_MT_ke_pie_misc,VIEW3D_MT_ke_pie_misc
Blender默认的饼状菜单,Blender Default Pie Menus
折叠派,Falloffs Pie
VIEW3D_MT_proportional_editing_falloff_pie,VIEW3D_MT_proportional_editing_falloff_pie
视图派,View Pie
VIEW3D_MT_view_pie,VIEW3D_MT_view_pie
枢轴派,Pivot Pie
VIEW3D_MT_pivot_pie,VIEW3D_MT_pivot_pie
方向派,Orientation Pie
VIEW3D_MT_orientations_pie,VIEW3D_MT_orientations_pie
阴影派,Shading Pie
VIEW3D_MT_shading_pie,VIEW3D_MT_shading_pie
捕捉派,Snap Pie
VIEW3D_MT_snap_pie,VIEW3D_MT_snap_pie
紫外线：捕捉派,UV: Snap Pie
IMAGE_MT_uvs_snap_pie,IMAGE_MT_uvs_snap_pie
夹子。追踪,Clip: Tracking
CLIP_MT_tracking_pie,CLIP_MT_tracking_pie
剪辑。解决问题,Clip: Solving
剪辑：MT_solving_pie,CLIP_MT_solving_pie
剪辑。标记,Clip: Marker
剪辑：MT_marker_pie,CLIP_MT_marker_pie
剪辑。重构,Clip: Reconstruction
CLIP_MT_reconstruction_pie,CLIP_MT_reconstruction_pie
带有预设（临时）热键的自定义馅饼操作员,Custom Pie Operator with preset (temp) hotkey
V_G,V_G
V_G。,V_G.
kWeightedN,kWeightedN
渲染,Render
渲染槽循环,Render Slot Cycle
选择和对齐,Select & Align
对齐视图到,Align View To
选择,Selected
正射影像,OrthoSnap
将原点对准,Align Origin(s) To
选择,Selection
定位,Sel.Loc
自动轴,AutoAxis
对准对象,Align Object(s) To
活动对象,Active Object
原点,Origin
锁定,Lock
锁定未选择的对象,Lock Unselected
解锁,Unlock
选择边界(+活动),Select Boundary (+Active)
选择具有显示类型的对象。,Select Objects with Display Type:
纹理型,Textured
实体,Solid
线条,Wire
边界,Bounds
具体界线显示类型。,Specific Bounds Display Type:
胶囊,Capsule
锥体,Cone
倒置Z轴,Invert Z-Axis
在编辑模式下反转Z-轴,Invert Z-Axis in Edit Mode
按类型反转或全部反转(-下面的过滤选项),Invert by Type or Invert All (- filter options below)
只显示相同类型,Same DisplayType Only
JFYI：灯光与网格的显示类型相同 (,JFYI: Lights are the same display-type as mesh (
仅限相同集合,Same Collection Only
通过垂直选择选择物体,Select Objects by VertSelection
在多对象编辑模式下：n,In Multi-Object Edit Mode:\n
SubD工具,SubD Tools
Step VP Lv +1,Step VP Lv +1
步骤VP Lv -1,Step VP Lv -1
设置VP Lv,Set VP Lv
设置Render Lv,Set Render Lv
渲染Lv,VP Lv
渲染Lv,Render Lv
边界,Boundary
使用极限表面,Use Limit Surface
关闭时使用平面阴影,Flat Shade when off
使用最佳显示,Use Optimal Display
笼子上,On Cage
变换工具,Transform Tools
TT切换,TT Toggle
TT移动,TT Move
TT 旋转,TT Rotate
缩放,TT Scale
复制,TT Dupe
循环,TT Cycle
手柄,Handle
弹性工具,SelTool
矩阵,MAS
重复链接切换,Dupe Linked Toggle
强制解除链接,Force Unlinked
强制链接,Force Linked
鼠标轴,Mouse Axis
移动,Move
旋转,Rotate
缩放,Scale
移动重复,Move Dupe
移动光标,Move Cursor
视图平面,View Plane
VPDupe,VPDupe
VPGrab,VPGrab
旋转,VPRotate
VPResize,VPResize
根据你的鼠标移动（或旋转时的视口）自动锁定轴线，运行抓取程序。,Runs Grab with Axis auto-locked based on your mouse movement (or viewport when rot)\n
Unrotator Duplicate,Unrotator Duplicate
只旋转的解旋器,Unrotator RotOnly
自动选择链接,Auto-Select Linked
对象复制 无链接,Object Duplicate Unlinked
No Object Modal Snapping,No Object Modal Snapping
反转旋转,Invert Rotation
以面为中心,Center on Face
随机化复制的Z,Randomize Dupe Z
清除,Clear
新建,New
新建斜面V组,New Bevel VGroup
添加镜像 [+双分割],Add Mirror [+Bisect]
子母线 切换 不适用,Subd Toggle N/A
边缘,Rim
仅限轮辋,Only Rim
添加加权法线,Add Weighted Normal
增加 ,Add 
平坦,Flat
自动时间,AutoSmth
30,30
60,60
孤独症,SoloC
独家,SoloP
单片机,SCM
[禁用：需要KeKit实验模式]。,[ Disabled: Requires keKit Experimental Mode ]
开启/关闭,Snap On/Off
边缘长度,Edge Lengths
ke.misc,ke.misc
空间       ,Space       
圆圈      ,Circle      
启用LoopTools插件,Enable LoopTools Add-On
N/A-Exp.On,N/A-Exp.Only
平滑      ,Smooth      
内置平滑,builtin.smooth
随机化,Randomize
内置随机化,builtin.randomize
缩水/增肥,Shrink/Fatten
buildin.shrink_fatten,builtin.shrink_fatten
剪切,Shear
buildin.shear,builtin.shear
取消坡度      ,Unbevel      
地面/中心,Ground/Center
Extended keKit Shading Pie Menu,Extended keKit Shading Pie Menu
BG同步 不适用,BG sync N/A
禁用旋转,Rot Disabled
导出KeKit设置,Export keKit Settings
导出当前的KeKit设置（到用户配置文件夹中的JSON文件）。,Export current keKit settings (to JSON-file in user config folder)
导入ARKit设置,Import keKit Settings
打开一个文件浏览器来加载KeKit prefs文件。,Open a filebrowser to load keKit prefs file
导入KeKit设置（从JSON-文件）。,Import keKit settings (from JSON-file)
文件路径,filepath
重置KeKit设置,Reset keKit Settings
将KeKit设置重置为默认值,Reset keKit settings to default values
keKit,keKit
keKit主面板,keKit Main Panel
光标轴,Cursor Axis
围绕哪一个光标（本地）轴进行旋转,Which of the cursors (local) axis to rotate around
步进预设,Step Presets
步进旋转的预设旋转值,Preset rotation values for step-rotate
自定义步骤,Custom Step
阶梯旋转的自定义旋转（非零将覆盖预设使用）。,Custom rotation (non zero will override preset-use) for step-rotate
文本比例,Text Scale
keKIT模式的用户界面文本比例 - 乘以Blender用户界面比例,keKIT modal UI text scale - multiplied to Blender UI Scale
外联机按钮,Outliner Buttons
在Outliner标题中增加了额外的按钮，用于： （n,Adds extra buttons in Outliner header for:\n
实验性,Experimental
Toggle properties/features that work - but has some quirks\n,Toggle properties/features that work - but has some quirks\n
页眉颜色,Header Color
文本颜色,Text Color
子文本颜色,Sub-Text Color
0：模式,0: Modes
1: 复制,1: Duplication
2：主模式,2: Main
3: 渲染,3: Render
4: 书签,4: Bookmarks
5: 选择与对齐,5: Select & Align
6: 建模,6: Modeling
6A: DirectLoopCut,6A: DirectLoopCut
6B: 多重切割,6B: MultiCut
6C: SubD工具,6C: SubD Tools
6D: 解旋器,6D: Unrotator
6E: FitPrim,6E: FitPrim
6F: 语境工具,6F: Context Tools
7: 变换工具,7: Transform Tools
8: ID材料,8: ID Materials
9: 清理工具,9: Clean-Up Tools
10: 饼状菜单,10: Pie Menus
Show KeKit Cursor Menu icon in toolbar （需要KeKit Select & Align Module）。,Show KeKit Cursor Menu icon in toolbar\nRequires keKit Select & Align Module\n
从选择中连接连接面,Connect linked faces from selection
重复的对象将不会被数据连接起来,Duplicated Objects will not be data-linked
切换脸部表面的捕捉与否,Toggles on face surface snapping or not
反转（Z）旋转（与重做面板分开）。,Invert (Z) rotation (Separate from the redo-panel)
以目标面为中心。(提示：Shift-LMB在模式中）。,Center on target face. (Tip: Shift-LMB in modal)
复制时随机化Z轴旋转,Randomize Z-axis rotation when duplicating
枢轴变换,Pivot Transform
名称OPC1,Name OPC1
名称OPC2,Name OPC2
名称OPC3,Name OPC3
名称OPC4,Name OPC4
名称OPC5,Name OPC5
名为OPC6,Name OPC6
老的Sel.mode脚本的鼠标操作元素模式选择,Mouse-Over Element Mode Selection for old Sel.mode script
VPAutoGlobal,VPAutoGlobal
设置全局方向。覆盖GOT选项,Sets Global orientation. Overrides GOT options
抓取全局或工具,Grab GlobalOrTool
全局时为VPGrab，否则为Transform (gizmo)。,"VPGrab when Global, otherwise Transform (gizmo)"
旋转全局或工具,Rotate GlobalOrTool
全局时为VPRotate，否则为旋转（gizmo）。,"VPRotate when Global, otherwise Rotate (gizmo)"
缩放 全局或工具,Scale GlobalOrTool
全局性的时候是VPResize，否则是Scale (gizmo)。,"VPResize when Global, otherwise Scale (gizmo)"
设置尺寸（单位米）或单位与所选轴的配合。Obj & Edit模式（选择）,Set dimension (Unit meter) or Unit fit with chosen axis. Obj & Edit mode (selection)
双重地理,Double Geo
占据相同位置的顶点（0.0001以内）,Vertices occupying the same location (within 0.0001)
双重地理距离,Double Geo Distance
松动的顶点/边线,Loose Verts/Edges
没有连接到面的Verts/Edges,Verts/Edges not attached to faces
内部面,Interior Faces
所有边都有2个以上的面的用户的面,Faces where all edges have more than 2 face users
退化的地理学,Degenerate Geo
非万能的地理。没有长度的边和没有面积的面,Non-Manifold geo: Edges with no length & Faces with no area
微小边缘,Tiny Edges
短于Tiny-Edge Value set/n的边。,Edges that are shorter than the Tiny-Edge Value set\n
微小边缘限制,Tiny Edge Limit
允许的最短边缘长度，用于选择微小边缘,Shortest allowed Edge length for Tiny Edge Selection
相邻边线,Collinear Verts
在一条边上的直线上的额外（多余的）顶点,Additional(Superfluous) verts in a straight line on an edge
同时将方向和支点设置为光标,Also set Orientation & Pivot to Cursor
在模态过程中应用旋转并使用全局方向和支点。,Applies Rotation and usese Global Orientation & Pivot during modal
,IDM01
,IDM02
,IDM03
,IDM04
,IDM05
,IDM06
,IDM07
,IDM08
,IDM09
,IDM10
,IDM11
,IDM12
将ID颜色也设置为物体视口显示,Set ID color also to Object Viewport Display
将ID颜色也设置为材料视口显示,Set ID color also to Material Viewport Display
为视口显示略微调低ID颜色（仅适用于）。,Tone down ID colors slightly for Viewport Display (only)
要使用的视口级别,Viewport Levels to be used
要使用的渲染级别,Render Levels to be used
当Subd为0级时，设置平面阴影,Set Flat Shading when Subd is Level 0
控制开放边界的平滑程度。,Controls how open boundaries are smoothed
显示在编辑笼上,Show On Edit Cage
ON:当subd开启时，自动平滑功能会通过切换关闭，反之亦然。,ON:Autosmooth is turned off by toggle when subd is on - and vice versa\n
Autosmooth Toggle,Autosmooth Toggle
,Snapping Element Combo 1
,Snapping Element Combo 2
,Snapping Element Combo 3
,Snapping Element Combo 4
,Snapping Element Combo 5
,Snapping Element Combo 6
,Snapping Targets Combo 1
,Snapping Targets Combo 2
,Snapping Targets Combo 3
,Snapping Targets Combo 4
,Snapping Targets Combo 5
,Snapping Targets Combo 6
,Snapping Bools Combo 1
,Snapping Bools Combo 2
,Snapping Bools Combo 3
,Snapping Bools Combo 4
,Snapping Bools Combo 5
,Snapping Bools Combo 6
,Snapping Combo 1 Name
,Snapping Combo 2 Name
,Snapping Combo 3 Name
,Snapping Combo 4 Name
,Snapping Combo 5 Name
,Snapping Combo 6 Name
自动激活抓取,Auto-Activate Snap
使用抓取组合时自动激活抓取模式,Auto activate snapping mode when using snap combo
粘贴+鼠标点,Paste+ Mouse Point
ON:将粘贴的对象放置在鼠标点上。OFF:原始位置,ON:Places pasted Object(s) at mousepoint. OFF:Original location
层次结构删除,Hierarchy Delete
还有子对象（在对象模式下）。,And the children too (in Object Mode)
使用Cut+ Buffer,Use Cut+ Buffer
删除的对象(或编辑模式下的FACES)被储存在Cut+缓冲区中--可以被Paste+使用。,Deleted object(s) (or FACES in Edit Mode) are stored in the Cut+ buffer - can be used by Paste+
智能溶解,Smart Dissolve
溶解Verts和Edges而不是删除它们。面部被删除。,Dissolve Verts and Edges instead of deleting them. Faces are deleted.
在默认的变换工具、MouseAxis或VP之间进行切换,"Toggles between default transform tools, MouseAxis or VP"
TT 默认使用手柄工具或经典样式(,TT Default uses the handle tools or the classic style (
切换到选择工具（Tweak），当切换到TT时，默认的手柄工具是有效的。,Switches to Select Tool (Tweak) for when default handle tools are active when toggling TT
使用TT模式进行变换。默认、MouseAxis和VP，除了面之外,"Use TT Mode for transform: Default, MouseAxis and VP, except faces"
全局TT复制链接切换（包括鼠标轴复制和VP复制）。,Global TT Duplicate Linked Toggle (includes Mouse Axis Dupe & VP Dupe)
启用渲染槽循环（到第一个空的渲染槽）。,Enable render slot cycling (to the first empty render slot)
自动排列/原位切换,Auto-arrange/In-place Toggle
自动排列对象到径向阵列或使用当前位置,Auto-arrange object to Radial Array or use current placement
渲染槽全包,Render Slot Full-Wrap
渲染槽满时回到第一个槽，并向前循环一步，或停止并通知。,"Back to 1st slot when full and cycle step fwd, or stop and notify"
获取和设置编辑与元素选择,Get & Set Edit with Element Pick
(在编辑模式下) 基于鼠标下的元素的组件模式 ,(In Edit Mode) Component Mode based on element under mouse 
从端点的相对偏移。自动镜像到另一个端点。,Relative Offset from endpoint. Mirrored automatically to the other end point.
从端点的固定偏移。自动镜像到另一个端点。,Fixed Offset from endpoint. Mirrored automatically to the other end point.
中心切割。1或0表示没有。,Center Cut. 1 or 0 for none.
,MultiCut Preset 1
,MultiCut Preset 2
,MultiCut Preset 3
,MultiCut Preset 4
,MultiCut Preset 5
,MultiCut Preset 6
,MultiCut Preset 7
,MultiCut Preset 8
仅限选择的切换,Selection-Only Toggle
不需要鼠标点击，只选择元素（在面限制中最近的选定边缘 ,"No mouse-pick, selected element only (nearest selected edge in face limit "
平坦阴影三角测量,Flat Shading Triangulate
Flat Shading Triangulate:n,Flat Shading Triangulate:\n
仅限地理,Geo Only
忽略非地理对象（灯光、相机等）的框架（未选择）。,"Ignore non-geo objects (lights, cameras etc) for Frame All (not selected)"
鼠标轴刻度 - 取消选中默认的（未锁定的）刻度行为。,Mouse Axis Scale - Uncheck for default (unlocked) Scale behaviour for 
韩文/平面斜面切换,Korean/Flat Bevel Toggle
切换韩文/平面斜面预设的上下文斜面和KeKit子工具斜面。,Toggles Korean / Flat Bevel preset for Context Bevel and keKit subdtools bevels
仅活动集合,Active Collection Only
仅在活动集合中按显示类型选择,Select by display type in active collection only
解除斜面自动边缘环,Unbevel Auto-EdgeRing
在取消坡口前运行边缘环选择,Runs Edge-Ring selection before Unbevel
Context Select Object Mode Full Hierarchy\n,Context Select Object Mode Full Hierarchy\n
Context Select - Vertex Mode behaviour\n ,Context Select - Vertex Mode behaviour\n 
E&E Itemize,E&E Itemize
Active Element selection (3 verts or 2 edges or 1 face)\n,Active Element selection (3 verts or 2 edges or 1 face)\n
TT 图标的放置,TT Icon Placement
变形工具（TT）模块的视口图标,Viewport icons for Transform Tools (TT) module
显示。,Show:
Viewport TT Icons:,Viewport TT Icons:
keKit主面板模块。,keKit Main Panel Modules:
重新加载附加组件,Reload Add-ons
keKit模块。,keKit Modules:
Modal Text:,Modal Text:
keKit Keymap Export/Import,keKit Keymap Export/Import
keKit Keymap Export/Import./nExports -only- keKit Operators & Pie-menus mappings to JSON file.,keKit Keymap Export/Import.\nExports -only- keKit Operators & Pie-menus mappings to JSON file
导出/导入KeKit关键图,Export / Import keKit Keymap
Unicode-icon statusbar modal-printing - 记得设置为 None,Unicode-icon statusbar modal-printing - remember to set to None
